ID,Label,X,Y,E,100,150,200
626,AA,586327.4292,3207161.955,2192.0,60.64492582524875,94.94532004360978,118.63609243935845
627,AA,586321.7459,3207166.344,2191.0,61.31820834676986,94.65118518124625,117.06734437007762
628,AA,586332.1729,3207178.943,2191.0,57.04919818936624,94.21379994531668,118.18293038271497
629,AA,586333.7407,3207177.736,2191.0,56.20708512472885,94.62282240578544,118.89137308339065
630,AA,586336.2486,3207181.079,2191.0,57.69132148805151,94.44947154014977,119.68887398779012
631,AA,586338.6248,3207176.0,2193.0,56.007013636848846,95.7370797967803,120.52759915648588
632,AA,586333.808,3207168.762,2192.0,57.150047769950966,95.66883016123143,120.29959364221503
633,AA,586331.6956,3207164.646,2193.0,60.39267664711891,95.07539729412683,119.93596637852875
634,AA,586331.8561,3207156.226,2194.0,60.00616113309563,95.92824296359937,118.4826528278246
635,AA,586329.7304,3207153.883,2195.0,61.11897005384699,95.21038212181253,117.72343946354057
636,AA,586330.0866,3207145.354,2197.0,62.8920538981203,95.0776951460236,118.09193799288764
637,AA,586331.2822,3207141.817,2198.0,64.37908180231555,95.3802281544279,118.55101276144448
638,AA,586335.7284,3207146.504,2197.0,63.276240895413245,96.62963280866416,118.77713809456591
639,AA,586353.0001,3207142.756,2201.0,62.62306980164859,97.72263592256444,123.23924470802193
640,AA,586353.1775,3207145.084,2200.0,61.21158090253089,98.17091335676187,123.07888573694382
641,AA,586348.4941,3207146.046,2198.0,63.35514440597959,96.47755421119277,121.50220394707571
642,AA,586352.6431,3207151.396,2198.0,60.9451934108565,97.9950719798327,122.79110923098382
643,AA,586356.6764,3207159.182,2198.0,58.30184734694958,98.62484034004538,122.8441167754287
644,AA,586344.7634,3207162.86,2196.0,57.208414757627764,96.67911058517907,121.09030528621801
645,AA,586350.6503,3207183.292,2195.0,56.86619543744652,96.53978521984526,124.46679693816267
646,AA,586361.9414,3207184.596,2195.0,59.481095761590424,95.87619303949138,127.10929048433253
647,AA,586372.6497,3207133.706,2209.0,66.57232480554806,100.65725085117798,131.62400394045687
648,AA,586370.2865,3207111.084,2215.0,68.24345084984556,103.51132957581824,132.6890225236073
649,AA,586362.9343,3207104.159,2217.0,68.77966993192835,102.67415814592322,131.83216664794975
650,AA,586347.5554,3207076.343,2211.0,67.91458001083964,101.98785828054973,130.8873274172865
651,AA,586348.7275,3207114.912,2209.0,66.98798137093071,98.00985458377042,126.74441185235409
652,AA,586349.6201,3207112.813,2210.0,68.00672011846618,98.4289901591721,125.98028285048808
653,AA,586334.7096,3207113.477,2202.0,65.95174589843081,95.17363086661611,122.53278592637713
654,AA,586332.7521,3207114.681,2202.0,67.10327111316589,94.87921522342788,122.22877748638182
655,AA,586331.6905,3207113.343,2202.0,67.26715652442935,94.46563833440943,122.2383320936639
656,AA,586320.391,3207113.148,2199.0,68.01195245570943,94.14333107066302,119.58423735542983
657,AA,586326.7632,3207120.841,2201.0,66.78134489086034,94.52305773818358,120.57739861631
658,AA,586335.8414,3207131.436,2202.0,64.21799950558017,94.14793861581185,121.20395930076104
659,AA,586289.9836,3207140.732,2189.0,68.34024382325414,92.17860680739999,117.83358275355268
660,AA,586274.5869,3207141.281,2186.0,69.12018236866993,91.01921271223614,115.44407044312055
661,AA,586257.618,3207169.631,2184.0,68.90117035577376,94.78559488867528,113.41899169061766
662,AA,586256.5265,3207172.282,2184.0,68.35820996534933,95.07168677119436,113.71561796138036
663,AA,586258.7306,3207177.174,2184.0,68.77241673295858,93.97123767547963,113.20691457932742
664,AA,586271.3359,3207159.097,2185.0,69.17453597503979,92.4049411350967,114.58141004706036
665,AA,586252.9365,3207144.333,2176.0,67.51177805696666,96.04021313611526,112.74373372484105
666,AA,586253.2851,3207136.8,2178.0,66.24050405934554,93.75562818788514,113.29966653649342
667,AA,586263.5952,3207126.019,2181.0,66.51239595253362,91.03764713788361,114.53103165272955
668,AA,586262.8374,3207123.132,2181.0,65.30072735520662,91.24054856849764,114.52670208664394
669,AA,586246.9752,3207120.797,2179.0,64.55084973983504,91.67117406692745,113.376813036663
670,AA,586248.9517,3207117.045,2180.0,63.68358805955281,91.88812521048477,113.48110696330615
671,AA,586254.5878,3207118.971,2181.0,64.02537618397454,90.83200059523901,113.96707780261893
672,AA,586281.7467,3207108.869,2185.0,64.59047778840733,91.52230702651043,118.19000806514457
673,AA,586286.0786,3207102.808,2186.0,64.11889191946106,92.05719694141517,117.73204247520307
674,AA,586297.4822,3207102.117,2188.0,65.70633388810013,93.63440177181238,116.75862790317345
675,AA,586301.7502,3207104.587,2190.0,66.88388145516127,93.34454374345893,116.68668898608063
676,AA,586307.7192,3207101.086,2192.0,67.36864029273117,94.12697986485787,116.74043389043972
677,AA,586307.2354,3207100.639,2192.0,67.28591029672633,94.06870572228182,116.68178494049008
678,AA,586301.9531,3207090.516,2189.0,67.03026879978802,94.20102162077647,116.67503101985945
679,AA,586319.5631,3207093.64,2196.0,68.5164495317646,94.88937151891919,120.52980807198088
680,AA,586377.6985,3207058.065,2217.0,72.01706773772415,106.78635138438688,140.32186972037866
681,AA,586370.632,3207052.028,2215.0,68.66950272042357,107.66284468421686,138.251188740474
682,AA,586372.6026,3207036.087,2215.0,66.89849162982364,107.92195972688098,142.39266560451267
683,AA,586371.8664,3207030.32,2214.0,66.64037923094962,107.96692084520824,143.93499002139131
684,AA,586371.7807,3207028.768,2214.0,67.377659156915,108.75930712283146,144.14935103516302
685,AA,586380.1027,3207023.29,2217.0,59.68205079622298,108.85362831188488,146.83907034897058
686,AA,586380.504,3207021.742,2218.0,60.953996967175684,109.67308287718866,147.56810562551496
687,AA,586351.6162,3207028.506,2208.0,69.45104481585254,105.66893128459665,137.26695491126932
688,AA,586345.8532,3207056.496,2206.0,70.52726983319144,102.92875958132362,132.66919729653813
689,AA,586343.1602,3207038.858,2206.0,68.49870732404139,104.36140377711759,134.86521872726456
690,AA,586307.2414,3207021.857,2199.0,74.49769335443877,102.84779064846208,129.33399781912854
691,AA,586294.1133,3207018.656,2194.0,73.96452055392436,99.99890542555126,127.60325732309222
692,AA,586291.2066,3207016.529,2192.0,74.59972564593144,100.24615923729374,128.00819739277074
693,AA,586271.69,3207020.815,2189.0,68.72616207651407,95.34787813413922,125.50176939802594
694,AA,586261.5581,3207033.814,2188.0,65.74763542016494,91.80721443446858,121.53085404776665
695,AA,586253.6975,3207042.73,2189.0,62.254387962419194,91.10134874244453,121.80349636773519
696,AA,586249.7676,3207047.133,2189.0,61.48737836269499,89.7965533444582,121.35306932565106
697,AA,586253.6477,3207049.378,2189.0,61.006127944903064,90.4243321009341,121.01459140765441
698,AA,586287.2354,3207039.436,2193.0,66.74283404684098,96.73795234507386,123.80455314441973
699,AA,586295.4896,3207056.008,2191.0,66.09368919671904,94.6483971863014,119.48388795068334
700,AA,586283.5239,3207053.702,2189.0,64.47174806149305,92.55591146640381,118.40894408467734
701,AA,586285.2802,3207066.347,2187.0,62.973762853916114,91.71987813121639,116.87394165260555
702,AA,586284.3478,3207073.764,2186.0,62.76524534679125,92.01337696818345,115.89935164608762
703,AA,586289.5975,3207075.244,2188.0,64.8806315439094,92.08213923252654,115.49361709922577
704,AA,586285.4172,3207087.068,2185.0,62.483609485077345,93.6780824721144,116.76344838799297
705,AA,586278.9919,3207086.466,2184.0,62.20553965620106,92.5512539122831,116.53911567894738
706,AA,586273.1452,3207086.644,2183.0,59.94005095782596,91.9990537418011,116.7126530448809
707,AA,586271.1728,3207089.843,2182.0,60.67083962743417,91.7752366465032,117.82560139397516
708,AA,586274.9261,3207083.001,2183.0,59.88909888721335,90.90402651462776,115.8454609212712
709,AA,586276.293,3207069.604,2185.0,58.90252894817287,91.01332182600132,116.70427235038345
710,AA,586270.5396,3207070.336,2183.0,58.36034176560608,91.35090356125248,116.46270788650706
711,AA,586247.2417,3207059.192,2183.0,57.334196513332685,89.89062006656337,119.39455812957947
712,AA,586251.4066,3207062.437,2183.0,58.354318735936204,90.19508088102235,118.16634165941004
713,AA,586249.8048,3207068.186,2181.0,57.31756491809653,89.55638950776242,116.50513505280364
714,AA,586258.5291,3207074.014,2181.0,57.863488793063034,90.33262214398775,115.61895589533911
715,AA,586252.0556,3207079.838,2179.0,57.982756865128756,88.811155530957,115.22360142369486
716,AA,586248.1864,3207076.152,2180.0,57.231522878209596,88.86353137325438,115.22274295735008
717,AA,586256.9616,3207088.185,2179.0,58.53047528959586,88.93768664298115,116.53988701457851
718,AA,586258.4154,3207089.193,2180.0,59.15709040161403,89.01113724203469,116.40782507228164
719,AA,586260.3123,3207096.077,2180.0,60.1563903625715,90.23536567204134,116.91557831883478
720,AA,586260.3123,3207096.077,2180.0,60.1563903625715,90.23536567204134,116.91557831883478
721,AA,586261.4829,3207095.864,2181.0,60.826642505149735,90.43311926334718,116.88985499406887
722,AA,586264.9202,3207105.198,2181.0,62.89604578751177,91.05181568988554,116.26024953919134
723,BB,586020.5931,3207169.52,2159.0,63.025218111913475,92.34828189226911,112.03562067993421
724,BB,586007.0517,3207156.455,2157.0,63.91241678771935,92.00548422557632,114.3902664871695
725,BB,586053.8131,3207221.736,7085.0,12.511647083048947,12.511647083048947,12.511647083048947
726,BB,586186.8115,3207245.224,2165.0,66.50016974705729,103.53676775238617,130.65626975033675
727,BB,586169.2897,3207230.355,2163.0,65.24531263294138,100.62189832294109,126.15545753690974
728,BB,586167.5897,3207236.215,2164.0,65.66541438364862,101.70819281381988,128.15833605653972
729,BB,586164.9201,3207254.478,2163.0,68.20205395741033,105.38944196295202,134.88027751698175
730,BB,586158.5126,3207264.513,2163.0,70.7897731576159,107.30769682329858,137.03465729050333
731,BB,586142.6323,3207264.616,2166.0,70.60386865692635,105.33004447379348,137.2968319162139
732,BB,586145.7422,3207265.637,2167.0,71.19798582199765,106.08207859135288,137.28143747572457
733,BB,586145.1025,3207259.981,2167.0,69.21642777829712,104.77519302610185,136.18856252574875
734,BB,586142.988,3207269.162,2167.0,71.79310993984693,105.35824547438894,138.37157863854654
735,BB,586138.55,3207263.367,2166.0,70.14074682425623,104.27495509703934,137.65481246808557
736,BB,586138.0812,3207260.926,2164.0,69.77053515781208,104.04267263395877,136.7721517733948
737,BB,586127.6934,3207256.083,2164.0,71.07453440599731,102.48387709268329,135.5112823633394
738,BB,586130.5839,3207247.351,2165.0,69.52424743951586,101.7186157559768,133.57915898648758
739,BB,586135.5944,3207241.738,2165.0,68.76031771673847,100.2154748743094,131.9736266199988
740,BB,586138.8348,3207238.327,2166.0,68.60652128699246,100.27438475001559,130.68052369590052
741,BB,586140.3959,3207238.006,2166.0,68.29535248145524,100.01279367829343,130.4918607183479
742,BB,586141.3833,3207236.241,2167.0,67.96884626316545,99.6942170322153,130.0222777848851
743,BB,586144.9479,3207241.586,2167.0,68.58248790507226,101.34091751111889,131.15998062436432
744,BB,586183.904,3207243.207,2173.0,66.42686098314343,102.61538965274983,130.474689274782
745,BB,586189.3969,3207251.226,2174.0,67.27845166246823,103.93077715931227,130.75940399543524
746,BB,586179.2749,3207275.971,2170.0,74.49987987891394,106.89774268047802,137.28495783744427
747,BB,586202.2636,3207263.29,2173.0,73.88264452651842,104.2092497543828,134.22010372925197
748,BB,586200.4143,3207263.054,2173.0,73.50274749341295,104.48178957028888,134.1360600591525
749,BB,586217.096,3207247.002,2177.0,71.12120391197024,100.8631113640507,130.43159934349288
750,BB,586232.7252,3207228.393,2180.0,69.15684192553617,97.09782336928639,125.86815667664965
751,BB,586227.6879,3207224.588,2179.0,69.17059789581094,96.92235668449115,124.99847680358263
752,BB,586225.9095,3207227.898,2179.0,69.2533781594555,97.52888922184312,125.95695198082677
753,BB,586238.7315,3207219.906,2180.0,67.96968613777261,95.77125678655138,124.08489077584719
754,BB,586231.7209,3207219.41,2178.0,68.43672815066195,96.02434662249318,123.9951250513828
755,BB,586220.4833,3207223.98,2178.0,68.77078103111933,97.28151325253185,125.19485787213303
756,BB,586217.5285,3207228.279,2176.0,68.02610836264759,98.76267360161914,125.70788700466876
757,BB,586215.1581,3207232.582,2177.0,68.68796929309667,99.9300699043904,127.13529120509448
758,BB,586201.658,3207253.091,2175.0,70.3507798700405,103.77281150519032,131.68956571686238
759,BB,586190.2103,3207220.65,2171.0,62.719289196108306,98.83910977088794,124.24255470772944
760,BB,586186.9082,3207219.296,2171.0,64.09300418983871,98.61631890992561,123.68389628913579
761,BB,586181.6121,3207224.021,2171.0,64.8672617770557,99.16018303365074,124.16284912237913
762,BB,586175.826,3207216.111,2169.0,64.02584260773303,98.84185695943525,121.64267932480715
763,BB,586170.0441,3207207.646,2168.0,64.32002994660316,95.82339770487108,119.79578133124997
764,BB,586170.3148,3207210.529,2169.0,64.17641130639905,96.3637558682743,120.51666301714317
765,BB,586166.065,3207205.622,2168.0,63.825041184482046,95.63234370547082,119.08080743979323
766,BB,586163.2263,3207220.448,2168.0,65.28089948478109,98.73819367742612,123.39804195715577
767,BB,586159.7828,3207224.966,2169.0,65.7631322233756,99.05061509964683,124.76438881819216
768,BB,586156.3794,3207211.09,2167.0,64.62142522045497,95.80932400464633,120.86672525010871
769,BB,586158.9122,3207289.226,2170.0,72.25922772566625,110.72455680993392,141.43478874843808
770,BB,586132.0415,3207286.919,2167.0,70.66032029856125,108.70108537078261,141.71650415549732
771,BB,586134.0988,3207285.384,2167.0,70.9465624986486,108.52172126270737,141.27750192110477
772,BB,586131.6357,3207276.058,2167.0,72.58743807510581,106.1428928796387,139.93021089707412
773,BB,586125.9989,3207274.243,2166.0,73.18711284530423,106.3283833992214,139.63051087209715
774,BB,586097.1284,3207278.791,2162.0,75.54093005275128,107.97047578909009,136.5065332385882
775,BB,586101.5731,3207283.7,2163.0,74.45168288832508,108.43701068408151,139.00630964625873
776,BB,586135.0896,3207309.214,2165.0,67.35339634167947,111.47605209841223,145.6419134005268
777,BB,586128.9774,3207305.844,2165.0,69.73697100136403,111.55097697524371,144.56423577421003
778,BB,586109.4166,3207316.113,2163.0,67.19792436978823,110.56468981804507,144.87045387952517
779,BB,586093.5927,3207308.682,2161.0,66.32755291115902,108.32664757002335,141.41986512692748
780,BB,586082.5964,3207307.049,2160.0,68.33248575139423,107.46812991897264,138.7281938604131
781,BB,586065.1716,3207305.256,2159.0,71.5537786090306,104.56599292781306,134.98569731848158
782,BB,586076.1326,3207298.579,2159.0,73.22333722721989,106.3755277490649,136.8012999120842
783,BB,586092.7979,3207297.706,2161.0,72.04517222166724,108.11773814868349,139.08476732450995
784,BB,586159.3297,3207194.38,2168.0,62.51944043157452,93.42307661107742,117.91128533432229
785,BB,586158.106,3207201.684,2168.0,63.508913930597565,94.56726132479828,118.9368626743208
786,BB,586156.2783,3207198.568,2168.0,63.79053450456894,94.02916210040136,118.26094398951065
787,BB,586158.0077,3207201.794,2169.0,63.53027753679896,94.59224500640067,119.03051515182413
788,BB,586153.311,3207204.529,2168.0,64.09564474609007,94.63143776302218,119.57250875418096
789,BB,586147.8798,3207201.275,2167.0,63.4091020323302,93.92544883901768,119.45066882563125
790,BB,586147.416,3207198.169,2167.0,63.148426754836045,93.21868851533112,118.73582232867922
791,BB,586144.1507,3207204.904,2167.0,63.84738945457215,95.22703991030156,120.22121643357384
792,BB,586146.0534,3207211.012,2168.0,64.54478579767616,96.02903617319927,121.86850593730207
793,BB,586145.2417,3207215.328,2168.0,65.04357418699966,96.36825516266585,123.33437863819167
794,BB,586144.5457,3207217.206,2167.0,65.34028738710496,96.83441408181027,123.84016609485313
795,BB,586143.4174,3207211.768,2167.0,64.74219158176186,96.62670406142523,122.42016887502145
796,BB,586142.2981,3207205.112,2165.0,63.7430568655483,95.06073504461848,120.46679397896243
797,BB,586128.0369,3207197.138,2164.0,63.92886339087588,93.21295653747919,119.13358071622726
798,BB,586132.8737,3207201.717,2164.0,64.23618944181696,94.14509445230725,120.08537764554178
799,BB,586134.2769,3207209.484,2164.0,65.25058463093015,96.0864376459833,122.43679537004802
800,BB,586134.7151,3207216.025,2164.0,65.61008957499018,97.79643842543008,124.18020153871394
801,BB,586180.6341,3207289.61,2168.0,77.03738436436679,108.32813775830476,139.12027101578073
802,BB,586158.5408,3207312.824,2165.0,68.6878053054021,112.38631530968046,145.93711776264064
803,BB,586168.708,3207321.1,2165.0,70.51007961412206,113.74277894328586,147.25528956743116
804,BB,586133.0253,3207350.75,2160.0,65.14808276420524,108.57432273824209,153.20445829438245
805,BB,586121.1333,3207351.659,2160.0,64.1416235456527,106.7722978408045,151.90912554416232
806,BB,586107.8108,3207348.456,2159.0,64.13853468747666,106.23011842788122,149.07580849632055
807,BB,586100.2095,3207335.768,2160.0,61.97060491303405,109.42159052598399,146.83553830855809
808,BB,586103.6157,3207336.237,2160.0,62.626851348352105,109.47775019006018,146.77451652141573
809,BB,586104.5783,3207337.795,2159.0,62.975624305923944,109.15603511695551,146.54605622092936
810,BB,586091.3539,3207334.483,2163.0,63.523649030314324,109.4123824199659,145.7899864733878
811,BB,586095.0562,3207347.475,2160.0,61.62402136218767,108.3320161875065,147.68114356472165
812,BB,586087.2597,3207347.859,2158.0,62.46084623432997,107.0898352517535,146.17772341168035
813,BB,586080.9965,3207338.616,2162.0,63.88294536131189,107.44385511843998,142.72927361476016
814,BB,586090.296,3207319.627,2164.0,67.20953031757338,108.77239408108315,142.82154240506165
815,BB,586073.8003,3207336.9,2161.0,65.36682935051951,107.91530317976411,140.94769717647875
816,BB,586072.6048,3207340.437,2161.0,62.64456041152061,107.11430142364885,141.04849679158633
817,BB,586068.6321,3207350.601,2158.0,64.39309432626199,104.90232436703347,141.30361738859781
818,BB,586065.0526,3207347.25,2158.0,63.42436714219918,105.11942310201105,140.3439298600672
819,BB,586058.857,3207341.996,2158.0,62.82671162455327,104.11425127595054,138.20594736940944
820,BB,586055.3791,3207338.092,2159.0,62.49402263649863,103.85713287384618,137.1873665445174
821,BB,586055.3791,3207338.092,2159.0,62.49402263649863,103.85713287384618,137.1873665445174
822,BB,586044.9571,3207350.867,2158.0,61.613091537265,101.89383369662714,135.73114873889082
823,BB,586044.5023,3207346.543,2159.0,59.84856218910307,102.90889726914983,135.39148749837463
824,BB,586046.0593,3207346.776,2159.0,60.15247475012314,102.884217138594,135.70961820795
825,BB,586042.3037,3207353.95,2158.0,61.377269000020696,100.45820789179477,136.14538057476133
826,BB,586041.1588,3207350.728,2159.0,60.61989715134792,100.81671698691427,135.23195900262314
827,BB,586031.1077,3207352.98,2157.0,60.561007928621166,99.54048599458977,133.54010564725598
828,BB,586036.3361,3207344.266,2159.0,60.141182105274424,101.28223594645071,133.5474256796432
829,BB,586037.6439,3207338.735,2160.0,59.3706925013759,102.72634077427432,133.6103250690372
830,BB,586040.9758,3207336.101,2160.0,60.07004826777578,102.50191094801276,133.54750760426296
831,BB,586040.7909,3207334.77,2160.0,60.20746364192249,102.09213351862697,133.46208023818647
832,BB,586037.3097,3207331.309,2160.0,60.3049830277058,101.09274183403197,131.65237880901046
833,BB,586034.2625,3207334.942,2160.0,58.547890752915656,101.78690912766407,131.89549210020905
834,BB,586033.2925,3207334.381,2161.0,58.14273775521352,101.67912981572293,131.5520778966933
835,BB,586040.7885,3207256.874,2158.0,72.12355489681532,101.91234241064186,119.17146750839706
836,BB,586048.1244,3207252.94,2158.0,71.93301199869414,101.84950278579566,119.52116672058968
837,BB,586055.8828,3207257.652,2159.0,72.62536755638483,103.16325277164192,121.71765616450514
838,BB,586037.0745,3207245.433,2158.0,69.86119874520504,99.56795763827496,116.87825937439213
839,BB,586062.3854,3207234.875,2161.0,69.07227699757875,100.67635127278216,118.84274490141195
840,BB,586060.3388,3207234.97,2162.0,69.35057366880069,100.599875681556,118.52260572802867
841,BB,586064.3254,3207235.997,2161.0,69.30363120967074,101.40315131018062,119.30241197908386
842,BB,586064.4021,3207238.768,2162.0,70.02846780213915,101.61190510061115,119.92488958379057
843,BB,586068.6067,3207236.694,2163.0,68.61793377155671,102.01327280019159,120.61370321687296
844,BB,586069.8665,3207237.59,2164.0,69.17099579591766,102.04743534449278,121.4059754844343
845,BB,586092.0167,3207245.844,2165.0,71.24029238241059,104.30443476803927,127.04793850207668
846,BB,586085.5719,3207234.826,2165.0,67.73523522032761,102.56941641032117,124.0307361831248
847,BB,586088.5975,3207234.073,2166.0,68.2683222035973,102.47705759918169,124.85423564678577
848,BB,586091.0478,3207232.097,2166.0,68.054229613055,101.81563065958677,124.5438705164285
849,BB,586099.7517,3207227.619,2167.0,67.86098232947468,100.3375855427917,125.13232194034155
850,BB,586106.9792,3207238.2,2165.0,69.11544256180282,101.21428232083974,128.18962901254156
851,BB,586117.5298,3207234.29,2166.0,68.86387174745396,100.97007774244206,128.19518647207366
852,BB,586124.1897,3207229.575,2167.0,68.55323899793018,100.09628039354914,127.55698940011173
853,BB,586115.1409,3207228.067,2164.0,67.85697914419822,99.54056208548052,126.7756052139463
854,BB,586109.1276,3207224.476,2164.0,66.78672008819258,99.01904933017853,125.16784990094679
855,BB,586116.4943,3207216.442,2163.0,66.4284387121948,96.93313150569806,124.4509260954926
856,BB,586117.4178,3207197.169,2161.0,64.81792438542753,92.57828817210674,119.10498064859986
857,BB,586114.9836,3207183.965,2159.0,64.38728836560337,89.27534582315924,115.2312120378115
858,BB,586110.6849,3207185.595,2160.0,64.66634619493304,89.40668666898358,115.18402936658829
859,BB,586103.127,3207180.109,2157.0,65.4366513321729,88.07560387360837,113.93507549921198
860,BB,586096.9509,3207185.271,2158.0,64.55730348829921,90.44341390542671,115.67654364600509
861,BB,586095.7678,3207187.146,2158.0,64.46079846272454,90.73899440181836,115.87687531823308
862,BB,586085.2461,3207187.178,2158.0,63.51838016225208,90.3810011368941,115.07416861041465
863,BB,586092.1681,3207199.529,2159.0,63.501096873679245,93.26052992715087,117.44277102131363
864,BB,586094.3921,3207201.762,2160.0,63.82006460070655,93.67582220359347,117.88656867692059
865,BB,586095.0707,3207202.21,2160.0,64.06431507987998,93.78023543896873,118.25840385055517
866,BB,586097.1948,3207204.774,2160.0,63.736756014063786,94.77415344249961,118.87700490482798
867,BB,586100.3021,3207206.127,2161.0,63.68907300691931,95.55517931477542,119.77055736094513
868,BB,586101.5428,3207209.571,2162.0,64.72505287953248,96.44892073499614,120.52507713187833
869,BB,586091.3039,3207223.899,2161.0,67.2449068995709,100.10706833309624,123.00767985468255
870,BB,586032.9125,3207307.01,2157.0,67.7342286322582,97.8873723085938,127.09020929054317
871,BB,586028.9389,3207317.285,2157.0,63.46781061715664,97.23436196853147,126.7332911825893
872,BB,586029.3623,3207325.82,2156.0,61.53034305720731,98.57396571750921,128.2221538358505
873,BB,586023.8005,3207326.997,2156.0,61.05736473652604,98.35010518293265,127.26299673801337
874,BB,586009.1042,3207325.115,2156.0,58.426641357919856,95.2826379365152,123.40790535075026
875,BB,586014.3257,3207330.361,2156.0,59.441691077385784,97.14957787532292,125.9517047698561
876,BB,585998.4461,3207343.428,2151.0,57.189931574749025,93.77233074508347,123.42082293456951
877,BB,585999.8769,3207334.464,2154.0,56.925242919633725,93.7831352336264,121.84112890649543
878,BB,585994.1549,3207344.061,2152.0,57.50448423162336,92.48336773812692,122.58494957686005
879,BB,585994.972,3207352.045,2151.0,59.59836888904584,93.64806048402545,124.88307545556202
880,BB,585988.7011,3207356.874,2150.0,61.61114054662949,94.14456865882958,125.41824858220868
881,BB,585988.4478,3207351.664,2151.0,59.86218987143336,92.43543113544992,124.0498427865719
882,BB,585987.6767,3207350.55,2151.0,59.06331836122074,91.76747145099559,123.5419802885448
883,BB,585984.5702,3207349.087,2150.0,58.7942602731654,91.80684047349756,122.7161594714162
884,BB,585982.9167,3207348.742,2151.0,58.692806494909455,91.27494066610804,122.55730355833177
885,BB,585983.9032,3207347.087,2152.0,57.6171369990337,90.8012312384404,122.24932937325056
886,BB,585987.1568,3207341.904,2153.0,55.3871807968395,90.97239059902006,121.61430141809099
887,BB,585984.3748,3207336.121,2155.0,56.048958059034106,91.25612012235449,118.8932427074686
888,BB,585980.9909,3207332.661,2155.0,56.0155541808267,89.96371298475955,117.33272502334798
889,BB,585975.5308,3207333.285,2155.0,56.18726651190504,89.8288680037377,117.34404978900257
890,BB,585971.3337,3207334.362,2154.0,56.6729663227901,89.79333117068421,117.94883311317695
891,BB,585976.8654,3207350.248,2151.0,59.36530388680004,92.16212546750252,122.92867115042452
892,BB,585974.127,3207351.668,2144.0,60.87036381756841,93.02769627568921,123.79716958518726
893,BB,585994.0159,3207310.486,2157.0,60.076015127249164,90.11590213499696,117.77072437519605
894,BB,585987.7235,3207318.196,2157.0,58.42963856214085,90.2527714572736,116.69532463289454
895,BB,585992.1715,3207322.661,2157.0,57.581883484158325,90.97149646021016,118.36119794542569
896,BB,585989.812,3207325.524,2157.0,56.97437262426437,90.21968301165542,117.15635669089586
897,BB,585967.8648,3207329.239,2155.0,56.40604111935273,88.36498533508455,115.20951099955036
898,BB,585981.1471,3207324.795,2156.0,56.4381573620753,88.83547262400701,115.40142818195974
899,BB,585981.7216,3207326.129,2156.0,55.940393548139596,89.15808507559625,115.58170780487555
900,BB,585978.5417,3207321.451,2157.0,57.39903412220958,88.33779528066886,114.737796121062
901,BB,585979.5134,3207321.791,2156.0,57.56326047794057,88.6532364132197,114.93706037907468
902,BB,585985.1016,3207317.068,2158.0,58.4199780466916,88.70878679014358,116.33856879083503
903,BB,585972.7308,3207316.865,2158.0,57.35867066866375,86.07779861825942,113.92384438487834
904,BB,585965.0325,3207317.14,2158.0,57.436158038945514,85.60024539396815,113.13058058157091
905,BB,585967.9277,3207320.818,2157.0,57.438372357880375,87.2726579351282,113.87545679797344
906,BB,585966.8278,3207337.652,2156.0,57.236884529313485,89.85162551898506,119.03185662723249
907,BB,585965.7554,3207337.755,2156.0,57.9070181691494,90.06519858377665,119.19856865105208
908,BB,585960.5147,3207348.131,2153.0,61.876321553703136,91.44270796290672,121.26305060825706
909,BB,585959.5389,3207348.346,2152.0,62.26876717415284,91.40345528790151,121.36490719735481
910,BB,585957.3033,3207347.664,2152.0,62.58786833665546,91.52446231613214,120.24735572607538
911,BB,585948.9652,3207355.358,2148.0,68.04841250016382,93.98281667624559,122.91623115205739
912,BB,585946.4126,3207357.999,2148.0,69.63535187558645,94.1750634663619,123.59097092571055
913,BB,585944.5173,3207350.893,2150.0,67.32202713201181,93.73299128038582,121.37229156140305
914,BB,585945.4864,3207351.565,2150.0,68.02779226829203,94.14715938702982,121.54764931219036
915,BB,586017.6432,3207303.571,2158.0,65.57494050741127,94.57268939894196,123.20442754815923
916,BB,586017.2461,3207304.566,2157.0,65.3319422033128,94.45693111452363,123.25096743528466
917,BB,586017.7241,3207305.788,2158.0,65.2742776968958,94.73033939828467,123.41571800008983
918,BB,586015.8583,3207307.769,2158.0,64.2462474962369,94.61772744134919,122.8796689136677
919,BB,586020.6341,3207307.472,2159.0,65.30152846249912,95.2008454721672,123.97862309430353
920,BB,586024.3607,3207304.176,2159.0,66.50498460724648,95.96606721355033,124.69187641843752
921,BB,586026.5146,3207302.751,2159.0,66.88520700188812,96.12363418370245,124.63917244618509
922,BB,586026.7102,3207302.642,2159.0,67.21651692821536,96.11848613617825,124.68275606942497
923,BB,586029.2472,3207302.107,2160.0,67.8035171241783,96.79797583747082,125.17868872717608
924,BB,586029.7599,3207298.676,2160.0,69.04850877492872,96.72183076387785,124.57478966505857
925,BB,586028.927,3207292.797,2160.0,70.28235328315878,96.9820725717342,123.55717668053585
926,BB,586032.0882,3207286.948,2161.0,71.98550116461115,99.22131973444007,122.36963511387718
927,BB,586027.8853,3207288.8,2160.0,71.30313114392396,98.02599898839698,122.35632257856358
928,BB,586009.3287,3207282.013,2159.0,68.63632734337804,91.93388302020753,117.62129654420261
929,BB,586005.6071,3207284.645,2161.0,67.32618034242583,91.58426485911657,117.98502588431258
